Feature_1,Feature_2,Correlation,Abs_Correlation
close_lag_3,H1_sma_50,0.9930925534524084,0.9930925534524084
close_rolling_max_5,H1_sma_50,0.9930919122325795,0.9930919122325795
close_rolling_q75_5,H1_sma_50,0.9930844425450419,0.9930844425450419
close_lag_5,H1_sma_50,0.9930812451613221,0.9930812451613221
sma_5,H1_sma_50,0.9930800346656661,0.9930800346656661
close_rolling_mean_5,H1_sma_50,0.9930800346656661,0.9930800346656661
close_rolling_median_5,H1_sma_50,0.9930766113697886,0.9930766113697886
close_rolling_q25_5,H1_sma_50,0.9930658433241621,0.9930658433241621
close_rolling_max_10,H1_sma_50,0.9930575857624439,0.9930575857624439
close_lag_10,H1_sma_50,0.9930528686818869,0.9930528686818869
ichimoku_its_9,H1_sma_50,0.993050574731024,0.993050574731024
close_rolling_min_5,H1_sma_50,0.9930501910117164,0.9930501910117164
close_rolling_q75_10,H1_sma_50,0.9930472109484884,0.9930472109484884
sma_10,H1_sma_50,0.9930412104730182,0.9930412104730182
close_rolling_mean_10,H1_sma_50,0.9930412104730182,0.9930412104730182
close_rolling_median_10,H1_sma_50,0.9930336515145486,0.9930336515145486
close_rolling_q25_10,H1_sma_50,0.9930177469376127,0.9930177469376127
close_lag_20,H1_sma_50,0.992995494306072,0.992995494306072
close_rolling_min_10,H1_sma_50,0.9929855364779583,0.9929855364779583
close_rolling_max_20,H1_sma_50,0.992977540839716,0.992977540839716
H4_sma_20,D1_open,0.9929734970526515,0.9929734970526515
H1_low,H1_sma_50,0.9929666267276972,0.9929666267276972
close_rolling_q75_20,H1_sma_50,0.9929650262392331,0.9929650262392331
sma_20,H1_sma_50,0.9929633938917543,0.9929633938917543
close_rolling_mean_20,H1_sma_50,0.9929633938917543,0.9929633938917543
bb_middle,H1_sma_50,0.992963393891754,0.992963393891754
H1_sma_50,D1_low,0.9929585211520638,0.9929585211520638
close_rolling_median_20,H1_sma_50,0.9929485508075125,0.9929485508075125
H1_close,H1_sma_50,0.9929314045176664,0.9929314045176664
bb_lower,H1_sma_50,0.992930728864785,0.992930728864785
close_rolling_q25_20,H1_sma_50,0.992922159548447,0.992922159548447
ichimoku_iks_26,H1_sma_50,0.9929145509605456,0.9929145509605456
H1_sma_50,H4_low,0.9928771190061664,0.9928771190061664
close_rolling_min_20,H1_sma_50,0.9928619168198052,0.9928619168198052
ichimoku_ics_26,H1_sma_50,0.9928596121922544,0.9928596121922544
sma_200,D1_close,0.9928459690484511,0.9928459690484511
bb_upper,H1_sma_50,0.9928055241265525,0.9928055241265525
sma_50,H1_sma_50,0.992729300976829,0.992729300976829
close_rolling_mean_50,H1_sma_50,0.992729300976829,0.992729300976829
close_rolling_max_50,H1_sma_50,0.9927195499281493,0.9927195499281493
close_rolling_q75_50,H1_sma_50,0.9927090833524082,0.9927090833524082
close_rolling_median_50,H1_sma_50,0.99268783862224,0.99268783862224
close_rolling_q25_50,H1_sma_50,0.9926463269992862,0.9926463269992862
H1_sma_50,H4_close,0.9925643064584159,0.9925643064584159
close_rolling_min_50,H1_sma_50,0.9925244838163269,0.9925244838163269
H4_sma_20,H4_sma_50,0.9925189925026,0.9925189925026
sma_100,H1_sma_50,0.992327697006796,0.992327697006796
atr_14,atr_14_pct,0.9922254504379899,0.9922254504379899
atr_21,atr_21_pct,0.9917725504583731,0.9917725504583731
hour,time_to_market_close,-0.9916443893288346,0.9916443893288346
sma_200,H1_sma_50,0.9914982167929937,0.9914982167929937
week_of_year,vwap,0.9914034707525905,0.9914034707525905
D1_close,D1_open,0.9913980092949173,0.9913980092949173
H4_sma_50,D1_sma_20,0.9912170902589024,0.9912170902589024
H4_open,H4_sma_20,0.9909596714495232,0.9909596714495232
ema_100,H4_sma_20,0.9907686105541407,0.9907686105541407
ema_50,H4_sma_20,0.9904327294309776,0.9904327294309776
H1_open,H4_sma_20,0.9902642394134197,0.9902642394134197
H4_high,H4_sma_20,0.9902313829883642,0.9902313829883642
ema_20,H4_sma_20,0.9902273448134005,0.9902273448134005
H1_high,H4_sma_20,0.9901608695449022,0.9901608695449022
D1_atr,D1_atr_pct,0.9901600373281064,0.9901600373281064
ema_10,H4_sma_20,0.9901584197709337,0.9901584197709337
H4_sma_20,D1_high,0.990140449220445,0.990140449220445
week_of_year,month,0.9901241233278142,0.9901241233278142
ema_5,H4_sma_20,0.9901237608443288,0.9901237608443288
high,H4_sma_20,0.9901057005968721,0.9901057005968721
open,H4_sma_20,0.9900996721555333,0.9900996721555333
close,H4_sma_20,0.9900938353656974,0.9900938353656974
close_lag_1,H4_sma_20,0.9900888302357534,0.9900888302357534
low,H4_sma_20,0.9900887418037504,0.9900887418037504
close_lag_2,H4_sma_20,0.9900838213148194,0.9900838213148194
vwap,D1_sma_20,0.9900806546988795,0.9900806546988795
close_lag_3,H4_sma_20,0.990078805685905,0.990078805685905
parkinson_vol_10,gk_vol_10,0.9900765921592142,0.9900765921592142
close_rolling_max_5,H4_sma_20,0.9900737285232206,0.9900737285232206
close_lag_5,H4_sma_20,0.9900687646024564,0.9900687646024564
close_rolling_q75_5,H4_sma_20,0.9900683689946534,0.9900683689946534
sma_5,H4_sma_20,0.9900664592091758,0.9900664592091758
close_rolling_mean_5,H4_sma_20,0.9900664592091758,0.9900664592091758
close_rolling_median_5,H4_sma_20,0.9900626774281075,0.9900626774281075
close_rolling_q25_5,H4_sma_20,0.9900542832416137,0.9900542832416137
close_lag_10,H4_sma_20,0.990043550201219,0.990043550201219
close_rolling_min_5,H4_sma_20,0.9900421676029627,0.9900421676029627
ichimoku_its_9,H4_sma_20,0.990041097626383,0.990041097626383
close_rolling_max_10,H4_sma_20,0.990039657076465,0.990039657076465
close_rolling_q75_10,H4_sma_20,0.9900321838454441,0.9900321838454441
close_rolling_mean_10,H4_sma_20,0.9900302302127891,0.9900302302127891
sma_10,H4_sma_20,0.9900302302127891,0.9900302302127891
close_rolling_median_10,H4_sma_20,0.9900218471241952,0.9900218471241952
close_rolling_q25_10,H4_sma_20,0.9900103932600788,0.9900103932600788
close_lag_20,H4_sma_20,0.9899930857856664,0.9899930857856664
H1_low,H4_sma_20,0.9899893879525539,0.9899893879525539
close_rolling_min_10,H4_sma_20,0.9899841434372888,0.9899841434372888
close_rolling_max_20,H4_sma_20,0.9899620661925891,0.9899620661925891
H4_sma_20,D1_low,0.9899595243263961,0.9899595243263961
bb_middle,H4_sma_20,0.9899577385748961,0.9899577385748961
close_rolling_mean_20,H4_sma_20,0.9899577385748958,0.9899577385748958
sma_20,H4_sma_20,0.9899577385748958,0.9899577385748958
close_rolling_q75_20,H4_sma_20,0.9899537017411999,0.9899537017411999
close_rolling_median_20,H4_sma_20,0.9899414828329715,0.9899414828329715
H4_low,H4_sma_20,0.9899341374991658,0.9899341374991658
close_rolling_q25_20,H4_sma_20,0.9899214909586996,0.9899214909586996
ichimoku_iks_26,H4_sma_20,0.9899166285522101,0.9899166285522101
bb_lower,H4_sma_20,0.9899115890405925,0.9899115890405925
H1_close,H4_sma_20,0.9899099527632633,0.9899099527632633
close_rolling_min_20,H4_sma_20,0.9898710309882468,0.9898710309882468
ichimoku_ics_26,H4_sma_20,0.9898654340614839,0.9898654340614839
bb_upper,H4_sma_20,0.98981400149498,0.98981400149498
close_rolling_mean_50,H4_sma_20,0.9897403161950054,0.9897403161950054
sma_50,H4_sma_20,0.9897403161950054,0.9897403161950054
close_rolling_max_50,H4_sma_20,0.9897157727752736,0.9897157727752736
close_rolling_q75_50,H4_sma_20,0.9897128726176402,0.9897128726176402
close_rolling_median_50,H4_sma_20,0.9896975913763556,0.9896975913763556
close_rolling_q25_50,H4_sma_20,0.9896626951722599,0.9896626951722599
close_rolling_min_50,H4_sma_20,0.9895620054274726,0.9895620054274726
H4_close,H4_sma_20,0.9895534434999919,0.9895534434999919
sma_100,H4_sma_20,0.9893709746945758,0.9893709746945758
H1_sma_50,H4_sma_50,0.9888691375041943,0.9888691375041943
sma_200,H4_sma_20,0.9886080153804528,0.9886080153804528
H1_sma_50,D1_close,0.9881427641229577,0.9881427641229577
H1_atr,H1_atr_pct,0.9874910504252413,0.9874910504252413
obv,ad_line,0.986774511185722,0.986774511185722
H4_atr,H4_atr_pct,0.9866500804933168,0.9866500804933168
week_of_year,ad_line,0.9851904777415637,0.9851904777415637
H4_sma_20,D1_close,0.9849532617916742,0.9849532617916742
parkinson_vol_5,gk_vol_5,0.9842465324356046,0.9842465324356046
H1_sma_20,H4_sma_50,0.9836382902728938,0.9836382902728938
H4_sma_50,D1_open,0.983219824182639,0.983219824182639
price_sma_distance_50,price_ema_distance_50,0.9830484764999956,0.9830484764999956
price_to_sma_50,price_ema_distance_50,0.9830484764999804,0.9830484764999804
price_sma_distance_50,price_to_ema_50,0.9830484764999615,0.9830484764999615
price_to_sma_50,price_to_ema_50,0.9830484764999495,0.9830484764999495
price_to_sma_100,price_to_ema_100,0.9829935607294324,0.9829935607294324
price_to_sma_100,price_ema_distance_100,0.9829935607294308,0.9829935607294308
price_sma_distance_100,price_to_ema_100,0.9829935607294276,0.9829935607294276
price_sma_distance_100,price_ema_distance_100,0.9829935607294249,0.9829935607294249
price_to_sma_20,price_ema_distance_20,0.9826286048777968,0.9826286048777968
price_sma_distance_20,price_ema_distance_20,0.9826286048777889,0.9826286048777889
price_sma_distance_20,price_to_ema_20,0.9826286048777669,0.9826286048777669
price_to_sma_20,price_to_ema_20,0.9826286048777655,0.9826286048777655
month,vwap,0.9825842097208459,0.9825842097208459
vwap,ad_line,0.9823516957179453,0.9823516957179453
is_bullish,is_bearish,-0.9816919025697841,0.9816919025697841
price_to_sma_10,price_ema_distance_10,0.981612077679703,0.981612077679703
price_sma_distance_10,price_ema_distance_10,0.9816120776796787,0.9816120776796787
price_to_sma_10,price_to_ema_10,0.9816120776796445,0.9816120776796445
price_sma_distance_10,price_to_ema_10,0.9816120776796355,0.9816120776796355
H4_sma_50,D1_low,0.9812404619060155,0.9812404619060155
H4_open,H4_sma_50,0.9811130888547822,0.9811130888547822
ema_100,H4_sma_50,0.9810321599254405,0.9810321599254405
H4_sma_50,D1_high,0.9808198487580666,0.9808198487580666
ema_50,H4_sma_50,0.9807537085627042,0.9807537085627042
ema_20,H4_sma_50,0.9805849578350506,0.9805849578350506
H1_open,H4_sma_50,0.9805727616189087,0.9805727616189087
H4_low,H4_sma_50,0.9805721461164452,0.9805721461164452
ema_10,H4_sma_50,0.9805285008198829,0.9805285008198829
H1_low,H4_sma_50,0.9805027071969379,0.9805027071969379
ema_5,H4_sma_50,0.9805001210257938,0.9805001210257938
open,H4_sma_50,0.9804793423575733,0.9804793423575733
low,H4_sma_50,0.9804790959327707,0.9804790959327707
high,H4_sma_50,0.9804767929893986,0.9804767929893986
close,H4_sma_50,0.9804752583058287,0.9804752583058287
close_lag_1,H4_sma_50,0.9804685300413283,0.9804685300413283
close_lag_2,H4_sma_50,0.980461797201661,0.980461797201661
close_lag_3,H4_sma_50,0.9804550653374188,0.9804550653374188
close_rolling_mean_5,H4_sma_50,0.9804458407305648,0.9804458407305648
sma_5,H4_sma_50,0.9804458407305648,0.9804458407305648
H1_high,H4_sma_50,0.9804456736810612,0.9804456736810612
close_lag_5,H4_sma_50,0.9804415717219398,0.9804415717219398
close_rolling_median_5,H4_sma_50,0.980440911744772,0.980440911744772
close_rolling_q75_5,H4_sma_50,0.9804404096764802,0.9804404096764802
close_rolling_q25_5,H4_sma_50,0.980439704355484,0.980439704355484
close_rolling_max_5,H4_sma_50,0.9804388803508957,0.9804388803508957
close_rolling_min_5,H4_sma_50,0.9804385538816006,0.9804385538816006
H4_high,H4_sma_50,0.9804233336790629,0.9804233336790629
ichimoku_its_9,H4_sma_50,0.980423188952965,0.980423188952965
close_lag_10,H4_sma_50,0.9804078249756338,0.9804078249756338
sma_10,H4_sma_50,0.980407085116827,0.980407085116827
close_rolling_mean_10,H4_sma_50,0.980407085116827,0.980407085116827
close_rolling_q25_10,H4_sma_50,0.9803977139732338,0.9803977139732338
close_rolling_median_10,H4_sma_50,0.9803974965001281,0.9803974965001281
close_rolling_q75_10,H4_sma_50,0.9803964397260285,0.9803964397260285
close_rolling_min_10,H4_sma_50,0.9803930977719036,0.9803930977719036
close_rolling_max_10,H4_sma_50,0.980392058783368,0.980392058783368
close_lag_20,H4_sma_50,0.9803403732004928,0.9803403732004928
H1_close,H4_sma_50,0.9803297167103638,0.9803297167103638
bb_middle,H4_sma_50,0.9803296015112325,0.9803296015112325
sma_20,H4_sma_50,0.9803296015112323,0.9803296015112323
close_rolling_mean_20,H4_sma_50,0.9803296015112323,0.9803296015112323
close_rolling_q25_20,H4_sma_50,0.9803117668327489,0.9803117668327489
close_rolling_median_20,H4_sma_50,0.9803093381796687,0.9803093381796687
ichimoku_ics_26,H4_sma_50,0.9803075944614219,0.9803075944614219
close_rolling_q75_20,H4_sma_50,0.9803054918887758,0.9803054918887758
close_rolling_min_20,H4_sma_50,0.9803010872510269,0.9803010872510269
ichimoku_iks_26,H4_sma_50,0.9802996880959712,0.9802996880959712
close_rolling_max_20,H4_sma_50,0.9802935688973297,0.9802935688973297
H4_sma_20,D1_sma_20,0.9802805561267618,0.9802805561267618
bb_upper,H4_sma_50,0.9802435116462691,0.9802435116462691
bb_lower,H4_sma_50,0.9802279260831727,0.9802279260831727
H4_close,H4_sma_50,0.9801406751040235,0.9801406751040235
sma_50,H4_sma_50,0.9800976798957908,0.9800976798957908
close_rolling_mean_50,H4_sma_50,0.9800976798957908,0.9800976798957908
close_rolling_q25_50,H4_sma_50,0.9800532777881212,0.9800532777881212
close_rolling_median_50,H4_sma_50,0.9800498139567467,0.9800498139567467
close_rolling_min_50,H4_sma_50,0.9800385253941659,0.9800385253941659
close_rolling_q75_50,H4_sma_50,0.9800341144438758,0.9800341144438758
close_rolling_max_50,H4_sma_50,0.97999611642439,0.97999611642439
sma_100,H4_sma_50,0.9797057287920821,0.9797057287920821
sma_200,H4_sma_50,0.9789088494613412,0.9789088494613412
vwap,H4_sma_50,0.9788934015240134,0.9788934015240134
price_to_sma_5,price_ema_distance_5,0.9778241344320557,0.9778241344320557
price_sma_distance_5,price_ema_distance_5,0.9778241344320497,0.9778241344320497
price_to_sma_5,price_to_ema_5,0.9778241344320399,0.9778241344320399
price_sma_distance_5,price_to_ema_5,0.977824134432029,0.977824134432029
H4_sma_50,D1_close,0.9776796822881004,0.9776796822881004
H1_sma_50,D1_sma_20,0.9768221813652425,0.9768221813652425
rsi_14,rsi_21,0.9754788517737574,0.9754788517737574
D1_low,D1_sma_20,0.9735284841325867,0.9735284841325867
month_cos,D1_sma_20,-0.9728288511465432,0.9728288511465432
month,ad_line,0.9725841428340309,0.9725841428340309
H1_sma_20,D1_sma_20,0.972243647392333,0.972243647392333
tr_to_atr_14,tr_to_atr_21,0.9719654114840031,0.9719654114840031
D1_open,D1_sma_20,0.9719416254020922,0.9719416254020922
volume_ma_5,volume_ma_10,0.9718235848555208,0.9718235848555208
H4_low,D1_sma_20,0.9715605261578271,0.9715605261578271
ema_100,D1_sma_20,0.9710627633986717,0.9710627633986717
H1_low,D1_sma_20,0.9710519701427452,0.9710519701427452
H4_open,D1_sma_20,0.9708873508677185,0.9708873508677185
ema_50,D1_sma_20,0.9708402734403196,0.9708402734403196
ema_20,D1_sma_20,0.9707035040662727,0.9707035040662727
H1_open,D1_sma_20,0.9706792285232064,0.9706792285232064
H4_close,D1_sma_20,0.9706681523628446,0.9706681523628446
close_rolling_min_20,D1_sma_20,0.970662983934517,0.970662983934517
close_rolling_min_10,D1_sma_20,0.9706607376994563,0.9706607376994563
ema_10,D1_sma_20,0.9706575287400696,0.9706575287400696
low,D1_sma_20,0.9706532994320544,0.9706532994320544
close_rolling_min_5,D1_sma_20,0.9706475283709107,0.9706475283709107
ema_5,D1_sma_20,0.9706343499203284,0.9706343499203284
bb_upper,D1_sma_20,0.9706285156216603,0.9706285156216603
H1_close,D1_sma_20,0.9706278472546399,0.9706278472546399
close_rolling_min_50,D1_sma_20,0.9706194475374903,0.9706194475374903
open,D1_sma_20,0.9706144779289403,0.9706144779289403
close,D1_sma_20,0.9706136565614725,0.9706136565614725
close_rolling_q25_5,D1_sma_20,0.970612009412188,0.970612009412188
close_lag_1,D1_sma_20,0.9706076588947151,0.9706076588947151
close_lag_2,D1_sma_20,0.9706016677895621,0.9706016677895621
close_rolling_q25_10,D1_sma_20,0.970596047002087,0.970596047002087
close_lag_3,D1_sma_20,0.9705956747961046,0.9705956747961046
sma_5,D1_sma_20,0.9705911334631353,0.9705911334631353
close_rolling_mean_5,D1_sma_20,0.9705911334631353,0.9705911334631353
close_rolling_median_5,D1_sma_20,0.9705843088879927,0.9705843088879927
close_lag_5,D1_sma_20,0.9705836636617738,0.9705836636617738
ichimoku_its_9,D1_sma_20,0.970579147543089,0.970579147543089
high,D1_sma_20,0.9705764096618118,0.9705764096618118
sma_10,D1_sma_20,0.9705610241903748,0.9705610241903748
close_rolling_mean_10,D1_sma_20,0.9705610241903748,0.9705610241903748
close_rolling_q75_5,D1_sma_20,0.9705571888534351,0.9705571888534351
close_rolling_q25_20,D1_sma_20,0.9705541347905001,0.9705541347905001
close_lag_10,D1_sma_20,0.9705535730880426,0.9705535730880426
close_rolling_median_10,D1_sma_20,0.9705488234464557,0.9705488234464557
hour,time_since_market_open,0.9705486697806913,0.9705486697806913
D1_close,D1_sma_20,0.9705428224962408,0.9705428224962408
close_rolling_max_5,D1_sma_20,0.9705242964871468,0.9705242964871468
ichimoku_ics_26,D1_sma_20,0.9705072903925338,0.9705072903925338
close_rolling_q75_10,D1_sma_20,0.9705029722112076,0.9705029722112076
bb_middle,D1_sma_20,0.9705007318638739,0.9705007318638739
sma_20,D1_sma_20,0.9705007318638735,0.9705007318638735
close_rolling_mean_20,D1_sma_20,0.9705007318638735,0.9705007318638735
ichimoku_iks_26,D1_sma_20,0.9704947361378577,0.9704947361378577
close_lag_20,D1_sma_20,0.970493167938186,0.970493167938186
close_rolling_median_20,D1_sma_20,0.9704778318239294,0.9704778318239294
close_rolling_max_10,D1_sma_20,0.9704432068757887,0.9704432068757887
close_rolling_q25_50,D1_sma_20,0.9704079311826732,0.9704079311826732
close_rolling_q75_20,D1_sma_20,0.9704007133438007,0.9704007133438007
close_rolling_mean_50,D1_sma_20,0.9703199898738174,0.9703199898738174
sma_50,D1_sma_20,0.9703199898738174,0.9703199898738174
close_rolling_max_20,D1_sma_20,0.9702960773936302,0.9702960773936302
close_rolling_median_50,D1_sma_20,0.9702673780356851,0.9702673780356851
volume_ma_10,volume_ma_20,0.9702552267145863,0.9702552267145863
H1_high,D1_sma_20,0.9702506609879125,0.9702506609879125
bb_lower,D1_sma_20,0.9701881112394196,0.9701881112394196
close_rolling_q75_50,D1_sma_20,0.9701206576006705,0.9701206576006705
sma_100,D1_sma_20,0.9700133895855436,0.9700133895855436
close_rolling_max_50,D1_sma_20,0.9699041603537567,0.9699041603537567
H4_high,D1_sma_20,0.9698349806484757,0.9698349806484757
sma_200,D1_sma_20,0.9693751441722747,0.9693751441722747
D1_high,D1_sma_20,0.9693613776025645,0.9693613776025645
vwap,H4_sma_20,0.9685867681510621,0.9685867681510621
returns_percentile_rank_20,returns_percentile_rank_50,0.9684162303632214,0.9684162303632214
day_of_week,day_of_week_cos,-0.9679729995013314,0.9679729995013314
close_zscore_5,close_position_in_range_5,0.9674646036863859,0.9674646036863859
atr_14,atr_21,0.9668328753324579,0.9668328753324579
close_zscore_10,close_percentile_rank_10,0.9662167567078027,0.9662167567078027
atr_14_pct,atr_21_pct,0.9661328960855052,0.9661328960855052
vwap,H1_sma_50,0.9655986820934352,0.9655986820934352
week_of_year,D1_sma_20,0.965479755412706,0.965479755412706
bb_position,close_percentile_rank_20,-0.9648579485643072,0.9648579485643072
close_zscore_20,close_percentile_rank_20,0.9648579485643066,0.9648579485643066
month_cos,H4_sma_50,-0.9647088679684365,0.9647088679684365
vwap,D1_low,0.9645732790190793,0.9645732790190793
close_zscore_5,close_percentile_rank_5,0.9636106694766226,0.9636106694766226
atr_21_pct,parkinson_vol_20,0.9634780110363524,0.9634780110363524
returns_zscore_20,returns_zscore_50,0.9630977959532354,0.9630977959532354
price_sma_distance_50,macd,0.962900797703625,0.962900797703625
price_to_sma_50,macd,0.9629007977036117,0.9629007977036117
atr_21_pct,gk_vol_20,0.9619726936876808,0.9619726936876808
close_zscore_10,close_position_in_range_10,0.9611866215445328,0.9611866215445328
vwap,H4_low,0.9610843049041891,0.9610843049041891
obv,vwap,0.9608531207822278,0.9608531207822278
vwap,H1_sma_20,0.9607078040663828,0.9607078040663828
vwap,H1_low,0.959943340472147,0.959943340472147
ema_100,vwap,0.9593529946660391,0.9593529946660391
vwap,close_rolling_min_50,0.9593178629318458,0.9593178629318458
bb_upper,vwap,0.9592300575630426,0.9592300575630426
vwap,close_rolling_min_20,0.9592183476299679,0.9592183476299679
ema_50,vwap,0.9591490215717291,0.9591490215717291
vwap,close_rolling_min_10,0.9591380515192512,0.9591380515192512
vwap,H4_open,0.95909183758847,0.95909183758847
vwap,close_rolling_min_5,0.9590660742745989,0.9590660742745989
vwap,D1_open,0.9590625613115359,0.9590625613115359
low,vwap,0.9590434074951447,0.9590434074951447
ema_20,vwap,0.9590256820216222,0.9590256820216222
atr_14,atr_21_pct,0.9590171317831478,0.9590171317831478
vwap,H1_open,0.9589875541896747,0.9589875541896747
ema_10,vwap,0.9589843428957534,0.9589843428957534
vwap,close_rolling_q25_5,0.958974932444105,0.958974932444105
vwap,close_rolling_q25_10,0.9589732626343841,0.9589732626343841
ema_5,vwap,0.9589634982439039,0.9589634982439039
vwap,H1_close,0.9589598735127138,0.9589598735127138
open,vwap,0.9589452601796745,0.9589452601796745
close,vwap,0.9589447110996256,0.9589447110996256
vwap,close_rolling_q25_20,0.9589412385881194,0.9589412385881194
vwap,H4_close,0.9589386601654648,0.9589386601654648
vwap,close_lag_1,0.9589354872031609,0.9589354872031609
vwap,close_lag_2,0.958926254099283,0.958926254099283
vwap,close_lag_3,0.9589169987228728,0.9589169987228728
sma_5,vwap,0.9589108477218334,0.9589108477218334
vwap,close_rolling_mean_5,0.9589108477218333,0.9589108477218333
vwap,close_rolling_median_5,0.9589028281249936,0.9589028281249936
vwap,close_lag_5,0.9588984900229778,0.9588984900229778
ichimoku_its_9,vwap,0.9588940188311644,0.9588940188311644
ichimoku_ics_26,vwap,0.9588750944897589,0.9588750944897589
sma_10,vwap,0.9588665454849851,0.9588665454849851
vwap,close_rolling_mean_10,0.9588665454849851,0.9588665454849851
vwap,close_rolling_median_10,0.9588525230210238,0.9588525230210238
vwap,close_lag_10,0.9588522140256903,0.9588522140256903
high,vwap,0.9588492839676771,0.9588492839676771
vwap,close_rolling_q75_5,0.9588323019627012,0.9588323019627012
vwap,close_rolling_q25_50,0.9587871071464015,0.9587871071464015
sma_20,vwap,0.9587779078361323,0.9587779078361323
vwap,close_rolling_mean_20,0.9587779078361323,0.9587779078361323
bb_middle,vwap,0.958777907836132,0.958777907836132
ichimoku_iks_26,vwap,0.9587710766425698,0.9587710766425698
vwap,close_lag_20,0.9587593430831246,0.9587593430831246
vwap,close_rolling_median_20,0.9587525582968544,0.9587525582968544
month,D1_sma_20,0.958748546118096,0.958748546118096
vwap,close_rolling_max_5,0.9587482918705539,0.9587482918705539
vwap,D1_close,0.9587417069606409,0.9587417069606409
vwap,close_rolling_q75_10,0.9587350506587862,0.9587350506587862
vwap,close_rolling_max_10,0.9585851758544846,0.9585851758544846
vwap,close_rolling_q75_20,0.9585655793856995,0.9585655793856995
sma_50,vwap,0.9585113726326988,0.9585113726326988
vwap,close_rolling_mean_50,0.9585113726326985,0.9585113726326985
vwap,close_rolling_median_50,0.9584521152683723,0.9584521152683723
vwap,close_rolling_max_20,0.9583120515204814,0.9583120515204814
close_zscore_50,close_percentile_rank_50,0.9582555774472276,0.9582555774472276
returns_zscore_5,returns_position_in_range_5,0.9582001505313986,0.9582001505313986
bb_lower,vwap,0.9581446156319191,0.9581446156319191
vwap,close_rolling_q75_50,0.9581197786451151,0.9581197786451151
atr_14_pct,atr_21,0.9580880651002966,0.9580880651002966
vwap,H1_high,0.9580738805282413,0.9580738805282413
sma_100,vwap,0.9580608329335253,0.9580608329335253
vwap,close_rolling_max_50,0.9576292450232429,0.9576292450232429
week_of_year,obv,0.9574329684468386,0.9574329684468386
month_cos,H4_sma_20,-0.9573824974110023,0.9573824974110023
stoch_k,stoch_d,0.957290028394068,0.957290028394068
vwap,H4_high,0.9572070522075071,0.9572070522075071
sma_200,vwap,0.9571765018944656,0.9571765018944656
ad_line,D1_sma_20,0.9562153887204959,0.9562153887204959
close_zscore_20,close_position_in_range_20,0.955704399717266,0.955704399717266
bb_position,close_position_in_range_20,-0.9557043997153905,0.9557043997153905
month_cos,H1_sma_50,-0.9554784235902343,0.9554784235902343
gk_vol_10,gk_vol_20,0.9554369140568862,0.9554369140568862
macd,macd_signal,0.9552528107568055,0.9552528107568055
vwap,D1_high,0.9548924948709997,0.9548924948709997
bb_distance_upper,close_distance_to_min_20,0.9548765642056054,0.9548765642056054
price_to_H1_sma_50,price_to_H4_sma_20,0.9539086661928409,0.9539086661928409
month_cos,vwap,-0.9537013249222368,0.9537013249222368
atr_21,parkinson_vol_20,0.9533763502157414,0.9533763502157414
month_cos,D1_high,-0.9531259096786427,0.9531259096786427
returns_zscore_10,returns_zscore_20,0.9529142811398458,0.9529142811398458
close_position_in_range_20,close_percentile_rank_20,0.9527543786205876,0.9527543786205876
month_cos,H1_sma_20,-0.9524585932658726,0.9524585932658726
parkinson_vol_20,gk_vol_10,0.9522964456417311,0.9522964456417311
close_position_in_range_10,close_percentile_rank_10,0.9522636129691481,0.9522636129691481
month_cos,H4_high,-0.9521531880491616,0.9521531880491616
ema_100,month_cos,-0.9519079008724608,0.9519079008724608
month_cos,H1_high,-0.9518446803666311,0.9518446803666311
ema_50,month_cos,-0.9517536663462494,0.9517536663462494
ema_20,month_cos,-0.9516611839051352,0.9516611839051352
high,month_cos,-0.9516441191402486,0.9516441191402486
month_cos,close_rolling_max_5,-0.9516328847456755,0.9516328847456755
month_cos,close_rolling_max_10,-0.9516309502898072,0.9516309502898072
ema_10,month_cos,-0.951630271248504,0.951630271248504
ema_5,month_cos,-0.9516146755119244,0.9516146755119244
ichimoku_ics_26,month_cos,-0.9516059338204558,0.9516059338204558
open,month_cos,-0.9516001862781341,0.9516001862781341
close,month_cos,-0.9516001357233143,0.9516001357233143
month_cos,close_rolling_q75_5,-0.951597166317528,0.951597166317528
month_cos,close_lag_1,-0.9515912562966597,0.9515912562966597
month_cos,close_rolling_max_20,-0.9515901709953285,0.9515901709953285
month_cos,H1_close,-0.9515835247830071,0.9515835247830071
month_cos,close_lag_2,-0.9515823872014829,0.9515823872014829
month_cos,close_rolling_q75_10,-0.9515746017501417,0.9515746017501417
month_cos,close_lag_3,-0.9515735463780995,0.9515735463780995
month_cos,close_rolling_mean_5,-0.9515718697612336,0.9515718697612336
sma_5,month_cos,-0.9515718697612335,0.9515718697612335
month_cos,close_rolling_median_5,-0.9515665082899383,0.9515665082899383
month_cos,H1_open,-0.9515640333065418,0.9515640333065418
bb_lower,month_cos,-0.9515595885895005,0.9515595885895005
low,month_cos,-0.951558950962175,0.951558950962175
month_cos,close_lag_5,-0.9515558643227583,0.9515558643227583
ichimoku_its_9,month_cos,-0.9515464785728761,0.9515464785728761
sma_10,month_cos,-0.9515346833621007,0.9515346833621007
month_cos,close_rolling_mean_10,-0.9515346833621007,0.9515346833621007
month_cos,close_rolling_q25_5,-0.9515343797088656,0.9515343797088656
month_cos,H4_open,-0.9515291238565753,0.9515291238565753
month_cos,close_rolling_median_10,-0.9515252659241197,0.9515252659241197
